mac_type,layer_idx,value,count
attn_apply,11,1,1597463
attn_apply,11,2,1020906
attn_apply,11,3,762138
attn_apply,11,4,434986
attn_apply,11,5,291424
attn_apply,11,6,235739
attn_apply,11,7,195908
attn_apply,11,8,160012
attn_apply,11,9,134001
attn_apply,11,10,110965
attn_apply,11,11,98378
attn_apply,11,12,84903
attn_apply,11,13,74896
attn_apply,11,14,66136
attn_apply,11,15,59886
attn_apply,11,16,52730
attn_apply,11,17,46627
attn_apply,11,18,41026
attn_apply,11,19,36231
attn_apply,11,20,31909
attn_apply,11,21,28571
attn_apply,11,22,24548
attn_apply,11,23,19353
attn_apply,11,24,18045
attn_apply,11,25,14661
attn_apply,11,26,13483
attn_apply,11,27,11174
attn_apply,11,28,9524
attn_apply,11,29,7831
attn_apply,11,30,6876
attn_apply,11,31,6150
attn_apply,11,32,5175
attn_apply,11,33,4294
attn_apply,11,34,3555
attn_apply,11,35,2851
attn_apply,11,36,2839
attn_apply,11,37,2234
attn_apply,11,38,2002
attn_apply,11,39,1613
attn_apply,11,40,1660
attn_apply,11,41,1309
attn_apply,11,42,1300
attn_apply,11,43,857
attn_apply,11,44,1211
attn_apply,11,45,1074
attn_apply,11,46,769
attn_apply,11,47,741
attn_apply,11,48,694
attn_apply,11,49,490
attn_apply,11,50,567
attn_apply,11,51,442
attn_apply,11,52,348
attn_apply,11,53,145
attn_apply,11,54,219
attn_apply,11,55,179
attn_apply,11,56,210
attn_apply,11,57,91
attn_apply,11,58,100
attn_apply,11,59,68
attn_apply,11,60,83
attn_apply,11,61,98
attn_apply,11,62,101
attn_apply,11,63,80
attn_apply,11,64,42
attn_apply,11,65,20
attn_apply,11,66,8
attn_apply,11,67,9
attn_apply,11,68,24
attn_apply,11,69,32
attn_apply,11,70,25
attn_apply,11,71,18
attn_apply,11,72,1
attn_apply,11,73,4
attn_apply,11,74,1
attn_apply,11,75,4
attn_apply,11,77,8
attn_apply,-1,-93,3
attn_apply,-1,-91,2
attn_apply,-1,-89,6
attn_apply,-1,-88,6
attn_apply,-1,-87,3
attn_apply,-1,-86,8
attn_apply,-1,-85,4
attn_apply,-1,-84,10
attn_apply,-1,-83,9
attn_apply,-1,-82,15
attn_apply,-1,-81,9
attn_apply,-1,-80,16
attn_apply,-1,-79,12
attn_apply,-1,-78,24
attn_apply,-1,-77,16
attn_apply,-1,-76,21
attn_apply,-1,-75,16
attn_apply,-1,-74,16
attn_apply,-1,-73,16
attn_apply,-1,-72,17
attn_apply,-1,-71,33
attn_apply,-1,-70,42
attn_apply,-1,-69,62
attn_apply,-1,-68,60
attn_apply,-1,-67,65
attn_apply,-1,-66,78
attn_apply,-1,-65,87
attn_apply,-1,-64,128
attn_apply,-1,-63,146
attn_apply,-1,-62,196
attn_apply,-1,-61,185
attn_apply,-1,-60,187
attn_apply,-1,-59,154
attn_apply,-1,-58,253
attn_apply,-1,-57,238
attn_apply,-1,-56,355
attn_apply,-1,-55,413
attn_apply,-1,-54,437
attn_apply,-1,-53,425
attn_apply,-1,-52,684
attn_apply,-1,-51,749
attn_apply,-1,-50,906
attn_apply,-1,-49,920
attn_apply,-1,-48,1206
attn_apply,-1,-47,1315
attn_apply,-1,-46,1437
attn_apply,-1,-45,2012
attn_apply,-1,-44,2226
attn_apply,-1,-43,2157
attn_apply,-1,-42,2913
attn_apply,-1,-41,3097
attn_apply,-1,-40,4033
attn_apply,-1,-39,4146
attn_apply,-1,-38,5391
attn_apply,-1,-37,5811
attn_apply,-1,-36,7555
attn_apply,-1,-35,8329
attn_apply,-1,-34,10573
attn_apply,-1,-33,12781
attn_apply,-1,-32,15588
attn_apply,-1,-31,18774
attn_apply,-1,-30,22466
attn_apply,-1,-29,26737
attn_apply,-1,-28,32497
attn_apply,-1,-27,39045
attn_apply,-1,-26,46375
attn_apply,-1,-25,56055
attn_apply,-1,-24,65787
attn_apply,-1,-23,81171
attn_apply,-1,-22,95612
attn_apply,-1,-21,116954
attn_apply,-1,-20,134619
attn_apply,-1,-19,165740
attn_apply,-1,-18,192846
attn_apply,-1,-17,233164
attn_apply,-1,-16,277369
attn_apply,-1,-15,337779
attn_apply,-1,-14,410693
attn_apply,-1,-13,498156
attn_apply,-1,-12,611264
attn_apply,-1,-11,757824
attn_apply,-1,-10,942404
attn_apply,-1,-9,1187479
attn_apply,-1,-8,1519626
attn_apply,-1,-7,1992254
attn_apply,-1,-6,2726432
attn_apply,-1,-5,3917791
attn_apply,-1,-4,5894034
attn_apply,-1,-3,9253941
attn_apply,-1,-2,13541806
attn_apply,-1,-1,22973517
attn_apply,-1,0,15286932
attn_apply,-1,1,22362778
attn_apply,-1,2,13610833
attn_apply,-1,3,9260096
attn_apply,-1,4,5834821
attn_apply,-1,5,3855646
attn_apply,-1,6,2674928
attn_apply,-1,7,1945014
attn_apply,-1,8,1486091
attn_apply,-1,9,1157036
attn_apply,-1,10,914368
attn_apply,-1,11,737245
attn_apply,-1,12,598976
attn_apply,-1,13,486923
attn_apply,-1,14,402895
attn_apply,-1,15,333869
attn_apply,-1,16,275051
attn_apply,-1,17,234602
attn_apply,-1,18,192262
attn_apply,-1,19,168523
attn_apply,-1,20,138444
attn_apply,-1,21,122389
attn_apply,-1,22,100054
attn_apply,-1,23,87786
attn_apply,-1,24,72574
attn_apply,-1,25,61779
attn_apply,-1,26,52068
attn_apply,-1,27,43991
attn_apply,-1,28,36792
attn_apply,-1,29,30609
attn_apply,-1,30,26237
attn_apply,-1,31,22425
attn_apply,-1,32,18462
attn_apply,-1,33,15305
attn_apply,-1,34,12759
attn_apply,-1,35,9713
attn_apply,-1,36,8552
attn_apply,-1,37,6894
attn_apply,-1,38,6111
attn_apply,-1,39,4672
attn_apply,-1,40,4634
attn_apply,-1,41,3595
attn_apply,-1,42,3251
attn_apply,-1,43,2406
attn_apply,-1,44,2512
attn_apply,-1,45,2069
attn_apply,-1,46,1535
attn_apply,-1,47,1339
attn_apply,-1,48,1200
attn_apply,-1,49,937
attn_apply,-1,50,946
attn_apply,-1,51,761
attn_apply,-1,52,685
attn_apply,-1,53,398
attn_apply,-1,54,510
attn_apply,-1,55,425
attn_apply,-1,56,407
attn_apply,-1,57,279
attn_apply,-1,58,305
attn_apply,-1,59,217
attn_apply,-1,60,269
attn_apply,-1,61,198
attn_apply,-1,62,255
attn_apply,-1,63,195
attn_apply,-1,64,197
attn_apply,-1,65,148
attn_apply,-1,66,121
attn_apply,-1,67,92
attn_apply,-1,68,112
attn_apply,-1,69,101
attn_apply,-1,70,77
attn_apply,-1,71,61
attn_apply,-1,72,40
attn_apply,-1,73,31
attn_apply,-1,74,16
attn_apply,-1,75,28
attn_apply,-1,76,33
attn_apply,-1,77,26
attn_apply,-1,78,43
attn_apply,-1,79,15
attn_apply,-1,80,29
attn_apply,-1,81,19
attn_apply,-1,82,19
attn_apply,-1,83,23
attn_apply,-1,84,15
attn_apply,-1,85,8
attn_apply,-1,86,14
attn_apply,-1,87,3
attn_apply,-1,88,8
attn_apply,-1,89,6
attn_apply,-1,90,2
attn_apply,-1,91,8
attn_apply,-1,93,2
attn_apply,-1,95,1
